epoch,relay_cpu_ticks,relay_rss_kb,relay_thr,relay_fd,box_total,box_idle,tx_bytes,tx_packets,rx_bytes,bw_out_exc,bw_in_exc,pps_exc,conntrack_exc,udp_socks
1788862435,790,95828,3,11,96947202,76864700,22503968911,18669245,1859741867,0,0,0,0,1
1788862436,799,95828,3,11,96947402,76864859,22510005265,18674429,1861015482,0,0,0,0,1
1788862437,808,95832,3,11,96947600,76865017,22516897411,18680295,1862460308,0,0,0,0,1
1788862438,818,95832,3,11,96947801,76865173,22523293726,18685772,1863808296,0,0,0,0,1
1788862439,827,95832,3,11,96947996,76865329,22529675969,18691384,1865165018,0,0,0,0,1
1788862440,835,95832,3,11,96948195,76865488,22535955445,18696711,1866504706,0,0,0,0,1
1788862441,844,95832,3,11,96948392,76865646,22542361044,18702212,1867784604,0,0,0,0,1
1788862442,854,95832,3,11,96948588,76865802,22548932917,18707819,1869161915,0,0,0,0,1
1788862443,863,95832,3,11,96948786,76865959,22554570916,18712672,1870350820,0,0,0,0,1
1788862444,872,95832,3,11,96948981,76866114,22561885275,18718981,1871895209,0,0,0,0,1
1788862445,881,95836,3,11,96949181,76866273,22568141442,18724323,1873201794,0,0,0,0,1
1788862446,890,95836,3,11,96949381,76866431,22574682319,18729898,1874559594,0,0,0,0,1
1788862447,899,95844,3,11,96949576,76866588,22581164695,18735450,1875920471,0,0,0,0,1
1788862448,908,95848,3,11,96949773,76866745,22587656329,18740978,1877286674,0,0,0,0,1
1788862449,917,95848,3,11,96949971,76866901,22593985855,18746387,1878661665,0,0,0,0,1
1788862450,925,95848,3,11,96950168,76867060,22600142606,18751671,1879898684,0,0,0,0,1
1788862451,934,95848,3,11,96950367,76867219,22606444335,18757105,1881218185,0,0,0,0,1
1788862452,942,95848,3,11,96950563,76867376,22612871018,18762648,1882567034,0,0,0,0,1
1788862453,951,95852,3,11,96950760,76867533,22619915596,18768754,1884033448,0,0,0,0,1
1788862454,961,95852,3,11,96950955,76867688,22626292902,18774319,1885390003,0,0,0,0,1
1788862455,970,95852,3,11,96951152,76867844,22632678466,18779927,1886705831,0,0,0,0,1
1788862457,979,95864,3,11,96951348,76868000,22639133260,18785544,1888088092,0,0,0,0,1
1788862458,989,95864,3,11,96951546,76868156,22645731924,18791319,1889442210,0,0,0,0,1
1788862459,999,95864,3,11,96951741,76868313,22651998036,18796825,1890770295,0,0,0,0,1
1788862460,1009,95864,3,11,96951941,76868469,22658676445,18802576,1892156313,0,0,0,0,1
1788862461,1018,95864,3,11,96952137,76868625,22664418907,18808167,1893510611,0,0,0,0,1
1788862462,1028,95864,3,11,96952334,76868781,22671472469,18813726,1894841274,0,0,0,0,1
1788862463,1037,95872,3,11,96952532,76868940,22677981098,18819368,1896217576,0,0,0,0,1
1788862464,1047,96020,3,11,96952734,76869097,22683978282,18824529,1897472353,0,0,0,0,1
1788862465,1057,96340,3,11,96952931,76869253,22690873361,18830424,1898921616,0,0,0,0,1
1788862466,1065,96788,3,11,96953127,76869410,22696747738,18835473,1900156764,0,0,0,0,1
1788862467,1074,97156,3,11,96953324,76869567,22703113480,18840948,1901487282,0,0,0,0,1
1788862468,1084,97300,3,11,96953521,76869724,22710101968,18846932,1902950258,0,0,0,0,1
1788862469,1094,97300,3,11,96953719,76869879,22716540552,18852520,1904342984,0,0,0,0,1
1788862470,1107,100540,3,11,96953918,76870033,22726222920,18860863,1905626336,0,0,0,0,1
1788862471,1126,102892,3,11,96954118,76870180,22741022736,18873538,1907234188,0,0,0,0,1
1788862472,1143,102892,3,11,96954314,76870329,22753386340,18884593,1908651306,0,0,0,0,1
1788862473,1159,102892,3,11,96954511,76870479,22766595838,18895755,1910091213,0,0,0,0,1
1788862474,1175,102892,3,11,96954710,76870630,22779670282,18907145,1911510398,0,0,0,0,1
1788862475,1191,102892,3,11,96954909,76870780,22792561243,18918272,1912929029,0,0,0,0,1
1788862476,1208,102892,3,11,96955106,76870931,22805256093,18929357,1914379845,0,0,0,0,1
1788862477,1224,102892,3,11,96955302,76871080,22818154918,18940408,1915780067,0,0,0,0,1
1788862478,1241,102892,3,11,96955501,76871229,22831182564,18951891,1917216093,0,0,0,0,1
1788862479,1256,102892,3,11,96955697,76871380,22843170981,18962100,1918529102,0,0,0,0,1
1788862481,1273,102892,3,11,96955892,76871529,22856795680,18974047,1920057997,0,0,0,0,1
1788862482,1290,102892,3,11,96956091,76871679,22869698808,18985153,1921462657,0,0,0,0,1
1788862483,1306,102892,3,11,96956289,76871829,22882669933,18996399,1922892796,0,0,0,0,1
1788862484,1321,102904,3,11,96956487,76871980,22895568992,19007456,1924313524,0,0,0,0,1
1788862485,1337,102908,3,11,96956686,76872130,22908089703,19018149,1925696762,0,0,0,0,1
1788862486,1353,102908,3,11,96956882,76872281,22921476526,19029586,1927172569,0,0,0,0,1
1788862487,1370,102908,3,11,96957082,76872432,22934288579,19040865,1928622623,0,0,0,0,1
1788862488,1388,102908,3,11,96957279,76872580,22947163314,19051978,1930061667,0,0,0,0,1
1788862489,1403,102908,3,11,96957479,76872731,22960039578,19063083,1931457944,0,0,0,0,1
1788862490,1420,102908,3,11,96957677,76872882,22972836456,19073988,1932873920,0,0,0,0,1
1788862491,1437,102908,3,11,96957875,76873032,22985641878,19084810,1934339333,0,0,0,0,1
1788862492,1454,102908,3,11,96958074,76873181,22998509602,19095733,1935720508,0,0,0,0,1
1788862493,1470,102908,3,11,96958272,76873331,23011662444,19107123,1937175099,0,0,0,0,1
1788862494,1487,102908,3,11,96958472,76873481,23024177292,19117919,1938571918,0,0,0,0,1
1788862495,1504,102908,3,11,96958668,76873631,23037418299,19129349,1940043367,0,0,0,0,1
1788862496,1521,102908,3,11,96958864,76873778,23050345224,19140708,1941514820,0,0,0,0,1
1788862497,1537,102908,3,11,96959060,76873928,23063045925,19151525,1942882048,0,0,0,0,1
1788862498,1552,102908,3,11,96959257,76874078,23075973757,19162593,1944310171,0,0,0,0,1
1788862499,1569,102908,3,11,96959456,76874228,23088514477,19173429,1945785278,0,0,0,0,1
1788862500,1587,102908,3,11,96959655,76874377,23101975135,19184851,1947195239,0,0,0,0,1
1788862501,1603,102908,3,11,96959852,76874526,23114164103,19195452,1948550462,0,0,0,0,1
1788862502,1619,102908,3,11,96960047,76874677,23127954142,19207271,1950068188,0,0,0,0,1
1788862503,1635,102908,3,11,96960246,76874828,23140199417,19217953,1951514034,0,0,0,0,1
1788862505,1651,102908,3,11,96960445,76874979,23152829699,19228674,1952821661,0,0,0,0,1
1788862506,1668,102908,3,11,96960642,76875127,23166183165,19240029,1954304308,0,0,0,0,1
1788862507,1684,102920,3,11,96960837,76875278,23179341039,19251348,1955754085,0,0,0,0,1
1788862508,1699,103524,3,11,96961038,76875431,23192503241,19262634,1957199274,0,0,0,0,1
1788862509,1715,103936,3,11,96961235,76875581,23205119855,19273433,1958585941,0,0,0,0,1
1788862510,1731,104284,3,11,96961431,76875729,23217381822,19283985,1959946446,0,0,0,0,1
1788862511,1748,104368,3,11,96961629,76875879,23230691414,19295393,1961418250,0,0,0,0,1
1788862512,1763,104544,3,11,96961826,76876031,23243756586,19306555,1962852014,0,0,0,0,1
1788862513,1778,104736,3,11,96962024,76876182,23256465576,19317471,1964235818,0,0,0,0,1
1788862514,1794,105068,3,11,96962221,76876331,23269649429,19328754,1965691586,0,0,0,0,1
1788862515,1811,105068,3,11,96962419,76876483,23282238229,19339462,1967093411,0,0,0,0,1
1788862516,1827,105252,3,11,96962619,76876634,23295260973,19350671,1968532697,0,0,0,0,1
1788862517,1842,105252,3,11,96962818,76876784,23307808287,19361487,1969916319,0,0,0,0,1
1788862518,1858,105252,3,11,96963017,76876935,23321139720,19372924,1971384763,0,0,0,0,1
1788862519,1873,105440,3,11,96963212,76877085,23333855996,19383865,1972778504,0,0,0,0,1
