epoch,relay_cpu_ticks,relay_rss_kb,relay_thr,relay_fd,box_total,box_idle,tx_bytes,tx_packets,rx_bytes,bw_out_exc,bw_in_exc,pps_exc,conntrack_exc,udp_socks
1788864225,2527,153120,2,11,97290261,77071454,125135539223,104517599,4206712858,0,0,0,0,1
1788864227,2559,153120,2,11,97290465,77071588,125211119787,104580935,4208770562,0,0,0,0,1
1788864228,2590,153120,2,11,97290666,77071727,125271910889,104631994,4210430127,0,0,0,0,1
1788864229,2624,153120,2,11,97290873,77071864,125339200383,104688642,4212296460,0,0,0,0,1
1788864230,2656,153120,2,11,97291077,77072004,125403018006,104742616,4214032495,0,0,0,0,1
1788864231,2689,153120,2,11,97291278,77072140,125470339953,104799677,4215856166,0,0,0,0,1
1788864232,2723,153120,2,11,97291481,77072277,125534394308,104854367,4217584981,0,0,0,0,1
1788864233,2761,153120,2,11,97291690,77072412,125599856670,104910096,4219468819,0,0,0,0,1
1788864234,2794,153120,2,11,97291894,77072551,125665166850,104965870,4221245173,0,0,0,0,1
1788864235,2829,153120,2,11,97292100,77072689,125729870253,105021400,4223034420,0,0,0,0,1
1788864236,2862,153120,2,11,97292302,77072824,125791689522,105074189,4224730803,0,0,0,0,1
1788864237,2895,153120,2,11,97292504,77072962,125858288617,105131940,4226569983,0,0,0,0,1
1788864238,2926,153120,2,11,97292709,77073102,125916508295,105180102,4228138397,0,0,0,0,1
1788864239,2959,153120,2,11,97292910,77073238,125987760812,105239917,4230049175,0,0,0,0,1
1788864240,2990,153120,2,11,97293113,77073377,126051809655,105293964,4231756750,0,0,0,0,1
1788864241,3025,153120,2,11,97293321,77073514,126117305874,105349303,4233543259,0,0,0,0,1
1788864242,3061,153120,2,11,97293524,77073649,126183206686,105404887,4235435557,0,0,0,0,1
1788864243,3094,153120,2,11,97293726,77073785,126247348176,105459683,4237233437,0,0,0,0,1
1788864244,3130,153120,2,11,97293929,77073920,126313602966,105516245,4239019820,0,0,0,0,1
1788864245,3163,153120,2,11,97294135,77074057,126376715253,105571147,4240773559,0,0,0,0,1
1788864247,3196,153120,2,11,97294339,77074196,126442561173,105626198,4242552626,0,0,0,0,1
1788864248,3227,153120,2,11,97294541,77074335,126505147259,105678897,4244241867,0,0,0,0,1
1788864249,3259,153120,2,11,97294745,77074473,126572311814,105735682,4246075954,0,0,0,0,1
1788864250,3286,153120,2,11,97294947,77074616,126624814537,105779929,4247474005,0,0,0,0,1
1788864251,3320,153120,2,11,97295147,77074751,126697292417,105840739,4249423819,0,0,0,0,1
1788864252,3350,153120,2,11,97295350,77074889,126764007343,105897783,4251286373,0,0,0,0,1
1788864253,3391,153120,2,11,97295556,77075024,126830150784,105953221,4253188058,0,0,0,0,1
1788864254,3425,153120,2,11,97295761,77075161,126896984859,106009658,4254977410,0,0,0,0,1
1788864255,3456,153120,2,11,97295965,77075300,126961473213,106064533,4256762644,0,0,0,0,1
1788864256,3490,153120,2,11,97296169,77075436,127022832562,106116356,4258532041,0,0,0,0,1
1788864257,3524,153120,2,11,97296379,77075572,127092910426,106174318,4260307531,0,0,0,0,1
1788864258,3556,153120,2,11,97296581,77075709,127156542396,106228002,4262052904,0,0,0,0,1
1788864259,3588,153120,2,11,97296782,77075845,127220759080,106282009,4263797217,0,0,0,0,1
1788864260,3619,153120,2,11,97296981,77075982,127283083258,106334653,4265513411,0,0,0,0,1
1788864261,3651,153120,2,11,97297183,77076117,127349290007,106390810,4267464792,0,0,0,0,1
1788864262,3689,153120,2,11,97297389,77076251,127410636508,106442622,4269263593,0,0,0,0,1
1788864263,3720,153120,2,11,97297590,77076389,127474498152,106497227,4271112231,0,0,0,0,1
1788864264,3757,153120,2,11,97297801,77076526,127539451888,106551253,4272873537,0,0,0,0,1
1788864265,3790,153120,2,11,97298005,77076661,127610639551,106611098,4274832507,0,0,0,0,1
1788864267,3823,153120,2,11,97298207,77076798,127675095648,106665528,4276584777,0,0,0,0,1
1788864268,3855,153120,2,11,97298412,77076937,127743187406,106722657,4278423520,0,0,0,0,1
1788864269,3890,153120,2,11,97298616,77077074,127807131939,106777375,4280176848,0,0,0,0,1
1788864270,3925,153120,2,11,97298818,77077212,127871397228,106832394,4281952522,0,0,0,0,1
1788864271,3958,153120,2,11,97299024,77077354,127937324030,106888800,4283774789,0,0,0,0,1
1788864272,3994,153120,2,11,97299230,77077491,128001881185,106943957,4285546200,0,0,0,0,1
1788864273,4030,153120,2,11,97299434,77077626,128066237400,106999248,4287445750,0,0,0,0,1
1788864274,4063,153120,2,11,97299639,77077765,128128112848,107051587,4289068060,0,0,0,0,1
1788864275,4099,153120,2,11,97299843,77077902,128197803901,107110780,4290990126,0,0,0,0,1
1788864276,4133,153120,2,11,97300047,77078035,128262489322,107166067,4292784112,0,0,0,0,1
1788864277,4167,153448,2,11,97300249,77078170,128324548316,107219222,4294478754,0,0,0,0,1
1788864278,4200,153448,2,11,97300452,77078306,128389887279,107274194,4296261383,0,0,0,0,1
1788864279,4231,153784,2,11,97300652,77078444,128453028044,107327532,4297976704,0,0,0,0,1
1788864280,4260,154164,2,11,97300853,77078583,128512698574,107377957,4299588072,0,0,0,0,1
1788864281,4293,154556,2,11,97301057,77078720,128583118873,107437248,4301500296,0,0,0,0,1
1788864282,4327,154836,2,11,97301259,77078859,128649570348,107493746,4303404352,0,0,0,0,1
1788864283,4363,154836,2,11,97301469,77078995,128710815005,107545637,4305099650,0,0,0,0,1
1788864284,4399,154836,2,11,97301671,77079131,128781983983,107605818,4307057911,0,0,0,0,1
1788864285,4432,154836,2,11,97301875,77079267,128843334290,107658242,4308738100,0,0,0,0,1
